,VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore,Year,ManufacturerAndVehicleType
9197,11491,2000-01,Heavy Goods Vehicle,MAN,65,2000,Heavy Goods Vehicle MAN
9198,11491,2008-09,Heavy Goods Vehicle,MAN,65,2008,Heavy Goods Vehicle MAN
9199,11492,2004-05,Light Goods Vehicle,MAN,35,2004,Light Goods Vehicle MAN
9200,11494,2002-03,Light Goods Vehicle,MAN,30,2002,Light Goods Vehicle MAN
9201,11494,2009-10,Light Goods Vehicle,MAN,30,2009,Light Goods Vehicle MAN
9202,11495,2004-05,Light Goods Vehicle,Iveco,40,2004,Light Goods Vehicle Iveco
9203,11497,2005-06,Heavy Goods Vehicle,Iveco,50,2005,Heavy Goods Vehicle Iveco
9204,11497,2011-12,Heavy Goods Vehicle,Iveco,50,2011,Heavy Goods Vehicle Iveco
9205,11498,2010-11,Heavy Goods Vehicle,Renault,30,2010,Heavy Goods Vehicle Renault
9206,11500,2009-10,Light Goods Vehicle,Iveco,20,2009,Light Goods Vehicle Iveco
9207,11501,2003-04,Light Goods Vehicle,Volkswagen,10,2003,Light Goods Vehicle Volkswagen
9208,11502,2001-02,Heavy Goods Vehicle,MAN,15,2001,Heavy Goods Vehicle MAN
9209,11505,2005-06,Light Goods Vehicle,Iveco,88,2005,Light Goods Vehicle Iveco
9210,11508,2001-02,Heavy Goods Vehicle,MAN,15,2001,Heavy Goods Vehicle MAN
9211,11508,2008-09,Heavy Goods Vehicle,MAN,30,2008,Heavy Goods Vehicle MAN
9212,11513,2006-07,Light Goods Vehicle,DAF,55,2006,Light Goods Vehicle DAF
9213,11516,2003-04,Light Goods Vehicle,DAF,20,2003,Light Goods Vehicle DAF
9214,11517,2005-06,Heavy Goods Vehicle,DAF,50,2005,Heavy Goods Vehicle DAF
9215,11518,2001-02,Light Goods Vehicle,Volkswagen,70,2001,Light Goods Vehicle Volkswagen
9216,11523,2004-05,Light Goods Vehicle,MAN,70,2004,Light Goods Vehicle MAN
9217,11525,2005-06,Heavy Goods Vehicle,Renault,10,2005,Heavy Goods Vehicle Renault
9218,11526,2004-05,Light Goods Vehicle,Iveco,68,2004,Light Goods Vehicle Iveco
9219,11527,2002-03,Light Goods Vehicle,Iveco,20,2002,Light Goods Vehicle Iveco
9220,11527,2008-09,Light Goods Vehicle,Iveco,0,2008,Light Goods Vehicle Iveco
9221,11529,2004-05,Heavy Goods Vehicle,MAN,50,2004,Heavy Goods Vehicle MAN
9222,11530,2003-04,Light Goods Vehicle,Renault,75,2003,Light Goods Vehicle Renault
9223,11533,2000-01,Light Goods Vehicle,Volkswagen,50,2000,Light Goods Vehicle Volkswagen
9224,11533,2008-09,Light Goods Vehicle,Volkswagen,50,2008,Light Goods Vehicle Volkswagen
9225,11534,2005-06,Light Goods Vehicle,Iveco,0,2005,Light Goods Vehicle Iveco
9226,11535,2005-06,Light Goods Vehicle,Iveco,20,2005,Light Goods Vehicle Iveco
9227,11536,2006-07,Light Goods Vehicle,Iveco,50,2006,Light Goods Vehicle Iveco
9228,11539,2001-02,Personnel Vehicle,Renault,100,2001,Personnel Vehicle Renault
9229,11541,2007-08,Light Goods Vehicle,Renault,20,2007,Light Goods Vehicle Renault
9230,11542,2006-07,Heavy Goods Vehicle,DAF,60,2006,Heavy Goods Vehicle DAF
9231,11544,2002-03,Heavy Goods Vehicle,DAF,30,2002,Heavy Goods Vehicle DAF
9232,11544,2008-09,Heavy Goods Vehicle,DAF,30,2008,Heavy Goods Vehicle DAF
9233,11546,2001-02,Light Goods Vehicle,Volkswagen,88,2001,Light Goods Vehicle Volkswagen
9234,11546,2008-09,Light Goods Vehicle,Volkswagen,70,2008,Light Goods Vehicle Volkswagen
9235,11550,2002-03,Personnel Vehicle,Iveco,85,2002,Personnel Vehicle Iveco
9236,11550,2006-07,Personnel Vehicle,Iveco,85,2006,Personnel Vehicle Iveco
9237,11551,2004-05,Light Goods Vehicle,MAN,45,2004,Light Goods Vehicle MAN
9238,11552,2000-01,Light Goods Vehicle,MAN,50,2000,Light Goods Vehicle MAN
9239,11552,2008-09,Light Goods Vehicle,MAN,50,2008,Light Goods Vehicle MAN
9240,11553,2000-01,Heavy Goods Vehicle,MAN,65,2000,Heavy Goods Vehicle MAN
9241,11553,2008-09,Heavy Goods Vehicle,MAN,65,2008,Heavy Goods Vehicle MAN
9242,11554,2005-06,Light Goods Vehicle,Renault,65,2005,Light Goods Vehicle Renault
9243,11554,2011-12,Light Goods Vehicle,Renault,70,2011,Light Goods Vehicle Renault
9244,11555,2002-03,Light Goods Vehicle,Iveco,10,2002,Light Goods Vehicle Iveco
9245,11555,2008-09,Light Goods Vehicle,Iveco,10,2008,Light Goods Vehicle Iveco
9246,11557,2002-03,Personnel Vehicle,MAN,40,2002,Personnel Vehicle MAN
9247,11557,2011-12,Personnel Vehicle,MAN,70,2011,Personnel Vehicle MAN
9248,11559,2001-02,Heavy Goods Vehicle,Renault,10,2001,Heavy Goods Vehicle Renault
9249,11559,2005-06,Heavy Goods Vehicle,Renault,15,2005,Heavy Goods Vehicle Renault
9250,11559,2010-11,Heavy Goods Vehicle,Renault,10,2010,Heavy Goods Vehicle Renault
9251,11559,2011-12,Heavy Goods Vehicle,Renault,15,2011,Heavy Goods Vehicle Renault
9252,11560,2004-05,Heavy Goods Vehicle,Iveco,50,2004,Heavy Goods Vehicle Iveco
9253,11560,2010-11,Heavy Goods Vehicle,Iveco,50,2010,Heavy Goods Vehicle Iveco
9254,11561,2011-12,Personnel Vehicle,MAN,85,2011,Personnel Vehicle MAN
9255,11562,2003-04,Heavy Goods Vehicle,Volkswagen,60,2003,Heavy Goods Vehicle Volkswagen
9256,11565,2005-06,Light Goods Vehicle,Iveco,65,2005,Light Goods Vehicle Iveco
9257,11567,2003-04,Heavy Goods Vehicle,Renault,60,2003,Heavy Goods Vehicle Renault
9258,11568,2001-02,Light Goods Vehicle,Renault,45,2001,Light Goods Vehicle Renault
9259,11569,2001-02,Personnel Vehicle,Renault,85,2001,Personnel Vehicle Renault
9260,11570,2002-03,Heavy Goods Vehicle,MAN,75,2002,Heavy Goods Vehicle MAN
9261,11571,2004-05,Light Goods Vehicle,Renault,50,2004,Light Goods Vehicle Renault
9262,11572,2005-06,Heavy Goods Vehicle,DAF,5,2005,Heavy Goods Vehicle DAF
9263,11573,2004-05,Light Goods Vehicle,DAF,20,2004,Light Goods Vehicle DAF
9264,11574,2005-06,Heavy Goods Vehicle,DAF,70,2005,Heavy Goods Vehicle DAF
9265,11574,2011-12,Heavy Goods Vehicle,DAF,60,2011,Heavy Goods Vehicle DAF
9266,11576,2007-08,Light Goods Vehicle,Ford,70,2007,Light Goods Vehicle Ford
9267,11577,2003-04,Heavy Goods Vehicle,DAF,80,2003,Heavy Goods Vehicle DAF
9268,11577,2010-11,Heavy Goods Vehicle,DAF,65,2010,Heavy Goods Vehicle DAF
9269,11579,2007-08,Light Goods Vehicle,DAF,70,2007,Light Goods Vehicle DAF
9270,11580,2001-02,Light Goods Vehicle,DAF,20,2001,Light Goods Vehicle DAF
9271,11580,2007-08,Light Goods Vehicle,DAF,20,2007,Light Goods Vehicle DAF
9272,11583,2005-06,Light Goods Vehicle,Volkswagen,70,2005,Light Goods Vehicle Volkswagen
9273,11584,2002-03,Heavy Goods Vehicle,DAF,90,2002,Heavy Goods Vehicle DAF
9274,11584,2008-09,Heavy Goods Vehicle,DAF,90,2008,Heavy Goods Vehicle DAF
9275,11585,2002-03,Light Goods Vehicle,MAN,45,2002,Light Goods Vehicle MAN
9276,11585,2011-12,Light Goods Vehicle,MAN,45,2011,Light Goods Vehicle MAN
9277,11589,2007-08,Heavy Goods Vehicle,MAN,60,2007,Heavy Goods Vehicle MAN
9278,11590,2005-06,Heavy Goods Vehicle,Iveco,15,2005,Heavy Goods Vehicle Iveco
9279,11590,2011-12,Heavy Goods Vehicle,Iveco,15,2011,Heavy Goods Vehicle Iveco
9280,11591,2004-05,Personnel Vehicle,Renault,70,2004,Personnel Vehicle Renault
9281,11592,2005-06,Light Goods Vehicle,Renault,45,2005,Light Goods Vehicle Renault
9282,11593,2008-09,Light Goods Vehicle,Iveco,65,2008,Light Goods Vehicle Iveco
9283,11595,2002-03,Personnel Vehicle,Iveco,45,2002,Personnel Vehicle Iveco
9284,11596,2002-03,Light Goods Vehicle,MAN,68,2002,Light Goods Vehicle MAN
9285,11599,2002-03,Heavy Goods Vehicle,Volkswagen,65,2002,Heavy Goods Vehicle Volkswagen
9286,11601,2008-09,Heavy Goods Vehicle,Iveco,50,2008,Heavy Goods Vehicle Iveco
9287,11602,2003-04,Light Goods Vehicle,Renault,85,2003,Light Goods Vehicle Renault
9288,11603,2005-06,Light Goods Vehicle,Renault,20,2005,Light Goods Vehicle Renault
9289,11603,2011-12,Light Goods Vehicle,Renault,20,2011,Light Goods Vehicle Renault
9290,11607,2005-06,Light Goods Vehicle,DAF,70,2005,Light Goods Vehicle DAF
9291,11609,2003-04,Light Goods Vehicle,DAF,50,2003,Light Goods Vehicle DAF
9292,11610,2006-07,Heavy Goods Vehicle,Ford,65,2006,Heavy Goods Vehicle Ford
9293,11611,2011-12,Heavy Goods Vehicle,DAF,10,2011,Heavy Goods Vehicle DAF
9294,11615,2004-05,Heavy Goods Vehicle,Ford,60,2004,Heavy Goods Vehicle Ford
9295,11616,2000-01,Light Goods Vehicle,DAF,60,2000,Light Goods Vehicle DAF
9296,11616,2006-07,Light Goods Vehicle,DAF,65,2006,Light Goods Vehicle DAF
9297,11617,2008-09,Heavy Goods Vehicle,Ford,50,2008,Heavy Goods Vehicle Ford
9298,11618,2000-01,Heavy Goods Vehicle,DAF,50,2000,Heavy Goods Vehicle DAF
9299,11618,2006-07,Heavy Goods Vehicle,DAF,30,2006,Heavy Goods Vehicle DAF
9300,11620,2000-01,Light Goods Vehicle,MAN,30,2000,Light Goods Vehicle MAN
9301,11620,2008-09,Light Goods Vehicle,MAN,20,2008,Light Goods Vehicle MAN
9302,11621,2006-07,Light Goods Vehicle,MAN,0,2006,Light Goods Vehicle MAN
9303,11622,2005-06,Light Goods Vehicle,Renault,20,2005,Light Goods Vehicle Renault
9304,11623,2002-03,Light Goods Vehicle,MAN,70,2002,Light Goods Vehicle MAN
9305,11623,2009-10,Light Goods Vehicle,MAN,85,2009,Light Goods Vehicle MAN
9306,11626,2008-09,Heavy Goods Vehicle,Iveco,0,2008,Heavy Goods Vehicle Iveco
9307,11627,2002-03,Personnel Vehicle,MAN,70,2002,Personnel Vehicle MAN
9308,11628,2007-08,Heavy Goods Vehicle,Volkswagen,50,2007,Heavy Goods Vehicle Volkswagen
9309,11629,2011-12,Light Goods Vehicle,Volkswagen,50,2011,Light Goods Vehicle Volkswagen
9310,11630,2006-07,Light Goods Vehicle,Volkswagen,20,2006,Light Goods Vehicle Volkswagen
9311,11631,2005-06,Light Goods Vehicle,Iveco,48,2005,Light Goods Vehicle Iveco
9312,11631,2011-12,Light Goods Vehicle,Iveco,48,2011,Light Goods Vehicle Iveco
9313,11632,2009-10,Heavy Goods Vehicle,Renault,60,2009,Heavy Goods Vehicle Renault
9314,11636,2003-04,Heavy Goods Vehicle,Volkswagen,30,2003,Heavy Goods Vehicle Volkswagen
9315,11636,2010-11,Heavy Goods Vehicle,Volkswagen,30,2010,Heavy Goods Vehicle Volkswagen
9316,11637,2002-03,Heavy Goods Vehicle,Iveco,60,2002,Heavy Goods Vehicle Iveco
9317,11640,2006-07,Heavy Goods Vehicle,Ford,65,2006,Heavy Goods Vehicle Ford
9318,11644,2007-08,Heavy Goods Vehicle,Ford,80,2007,Heavy Goods Vehicle Ford
9319,11645,2011-12,Heavy Goods Vehicle,DAF,40,2011,Heavy Goods Vehicle DAF
9320,11646,2003-04,Heavy Goods Vehicle,Ford,65,2003,Heavy Goods Vehicle Ford
9321,11647,2006-07,Heavy Goods Vehicle,MAN,50,2006,Heavy Goods Vehicle MAN
9322,11649,2005-06,Personnel Vehicle,Renault,70,2005,Personnel Vehicle Renault
9323,11651,2005-06,Light Goods Vehicle,Iveco,0,2005,Light Goods Vehicle Iveco
9324,11651,2011-12,Light Goods Vehicle,Iveco,0,2011,Light Goods Vehicle Iveco
9325,11652,2006-07,Heavy Goods Vehicle,MAN,15,2006,Heavy Goods Vehicle MAN
9326,11653,2001-02,Light Goods Vehicle,Iveco,48,2001,Light Goods Vehicle Iveco
9327,11653,2007-08,Light Goods Vehicle,Iveco,20,2007,Light Goods Vehicle Iveco
9328,11654,2001-02,Light Goods Vehicle,Iveco,35,2001,Light Goods Vehicle Iveco
9329,11654,2007-08,Light Goods Vehicle,Iveco,20,2007,Light Goods Vehicle Iveco
9330,11655,2000-01,Heavy Goods Vehicle,MAN,15,2000,Heavy Goods Vehicle MAN
9331,11655,2010-11,Heavy Goods Vehicle,MAN,30,2010,Heavy Goods Vehicle MAN
9332,11656,2002-03,Heavy Goods Vehicle,Volkswagen,65,2002,Heavy Goods Vehicle Volkswagen
9333,11656,2009-10,Heavy Goods Vehicle,Volkswagen,40,2009,Heavy Goods Vehicle Volkswagen
9334,11657,2002-03,Heavy Goods Vehicle,Iveco,60,2002,Heavy Goods Vehicle Iveco
9335,11657,2008-09,Heavy Goods Vehicle,Iveco,30,2008,Heavy Goods Vehicle Iveco
9336,11658,2006-07,Heavy Goods Vehicle,Iveco,5,2006,Heavy Goods Vehicle Iveco
9337,11661,2003-04,Personnel Vehicle,Renault,60,2003,Personnel Vehicle Renault
9338,11663,2005-06,Heavy Goods Vehicle,Renault,65,2005,Heavy Goods Vehicle Renault
9339,11665,2002-03,Personnel Vehicle,Renault,100,2002,Personnel Vehicle Renault
9340,11665,2009-10,Personnel Vehicle,Renault,75,2009,Personnel Vehicle Renault
9341,11671,2002-03,Light Goods Vehicle,Iveco,65,2002,Light Goods Vehicle Iveco
9342,11671,2008-09,Light Goods Vehicle,Iveco,70,2008,Light Goods Vehicle Iveco
9343,11673,2004-05,Heavy Goods Vehicle,Renault,30,2004,Heavy Goods Vehicle Renault
9344,11675,2003-04,Light Goods Vehicle,Renault,20,2003,Light Goods Vehicle Renault
9345,11676,2001-02,Heavy Goods Vehicle,Renault,70,2001,Heavy Goods Vehicle Renault
9346,11677,2003-04,Personnel Vehicle,Renault,70,2003,Personnel Vehicle Renault
9347,11680,2007-08,Light Goods Vehicle,Renault,40,2007,Light Goods Vehicle Renault
9348,11683,2004-05,Light Goods Vehicle,Iveco,60,2004,Light Goods Vehicle Iveco
9349,11684,2003-04,Personnel Vehicle,DAF,100,2003,Personnel Vehicle DAF
9350,11685,2001-02,Personnel Vehicle,DAF,100,2001,Personnel Vehicle DAF
9351,11685,2007-08,Personnel Vehicle,DAF,85,2007,Personnel Vehicle DAF
9352,11686,2006-07,Heavy Goods Vehicle,DAF,60,2006,Heavy Goods Vehicle DAF
9353,11689,2006-07,Light Goods Vehicle,Ford,55,2006,Light Goods Vehicle Ford
9354,11690,2007-08,Heavy Goods Vehicle,Ford,30,2007,Heavy Goods Vehicle Ford
9355,11693,2006-07,Light Goods Vehicle,Volkswagen,70,2006,Light Goods Vehicle Volkswagen
9356,11695,2006-07,Heavy Goods Vehicle,Ford,60,2006,Heavy Goods Vehicle Ford
9357,11697,2002-03,Light Goods Vehicle,MAN,0,2002,Light Goods Vehicle MAN
9358,11698,2002-03,Heavy Goods Vehicle,Iveco,15,2002,Heavy Goods Vehicle Iveco
9359,11698,2010-11,Heavy Goods Vehicle,Iveco,0,2010,Heavy Goods Vehicle Iveco
9360,11699,2002-03,Light Goods Vehicle,Iveco,45,2002,Light Goods Vehicle Iveco
9361,11699,2008-09,Light Goods Vehicle,Iveco,20,2008,Light Goods Vehicle Iveco
9362,11700,2003-04,Heavy Goods Vehicle,Renault,15,2003,Heavy Goods Vehicle Renault
9363,11700,2009-10,Heavy Goods Vehicle,Renault,30,2009,Heavy Goods Vehicle Renault
9364,11702,2004-05,Heavy Goods Vehicle,Volkswagen,60,2004,Heavy Goods Vehicle Volkswagen
9365,11703,2005-06,Heavy Goods Vehicle,Iveco,30,2005,Heavy Goods Vehicle Iveco
9366,11705,2007-08,Heavy Goods Vehicle,MAN,5,2007,Heavy Goods Vehicle MAN
9367,11705,2011-12,Heavy Goods Vehicle,MAN,10,2011,Heavy Goods Vehicle MAN
9368,11706,2004-05,Heavy Goods Vehicle,Volkswagen,40,2004,Heavy Goods Vehicle Volkswagen
9369,11706,2010-11,Heavy Goods Vehicle,Volkswagen,60,2010,Heavy Goods Vehicle Volkswagen
9370,11707,2002-03,Light Goods Vehicle,Volkswagen,50,2002,Light Goods Vehicle Volkswagen
9371,11708,2005-06,Light Goods Vehicle,Iveco,65,2005,Light Goods Vehicle Iveco
9372,11709,2006-07,Light Goods Vehicle,Iveco,20,2006,Light Goods Vehicle Iveco
9373,11710,2001-02,Light Goods Vehicle,Renault,30,2001,Light Goods Vehicle Renault
9374,11711,2001-02,Heavy Goods Vehicle,Iveco,30,2001,Heavy Goods Vehicle Iveco
9375,11713,2004-05,Light Goods Vehicle,Iveco,35,2004,Light Goods Vehicle Iveco
9376,11718,2003-04,Light Goods Vehicle,Volkswagen,40,2003,Light Goods Vehicle Volkswagen
9377,11720,2001-02,Heavy Goods Vehicle,Ford,15,2001,Heavy Goods Vehicle Ford
9378,11722,2002-03,Light Goods Vehicle,Iveco,45,2002,Light Goods Vehicle Iveco
9379,11722,2008-09,Light Goods Vehicle,Iveco,35,2008,Light Goods Vehicle Iveco
9380,11723,2003-04,Light Goods Vehicle,Renault,20,2003,Light Goods Vehicle Renault
9381,11723,2009-10,Light Goods Vehicle,Renault,0,2009,Light Goods Vehicle Renault
9382,11724,2003-04,Light Goods Vehicle,MAN,10,2003,Light Goods Vehicle MAN
9383,11725,2005-06,Light Goods Vehicle,Iveco,0,2005,Light Goods Vehicle Iveco
9384,11726,2003-04,Heavy Goods Vehicle,Volkswagen,35,2003,Heavy Goods Vehicle Volkswagen
9385,11727,2001-02,Light Goods Vehicle,Iveco,80,2001,Light Goods Vehicle Iveco
9386,11727,2007-08,Light Goods Vehicle,Iveco,10,2007,Light Goods Vehicle Iveco
9387,11728,2002-03,Light Goods Vehicle,Iveco,20,2002,Light Goods Vehicle Iveco
9388,11728,2007-08,Light Goods Vehicle,Iveco,20,2007,Light Goods Vehicle Iveco
9389,11729,2001-02,Heavy Goods Vehicle,Volkswagen,30,2001,Heavy Goods Vehicle Volkswagen
9390,11730,2005-06,Heavy Goods Vehicle,Iveco,50,2005,Heavy Goods Vehicle Iveco
9391,11733,2006-07,Light Goods Vehicle,Iveco,50,2006,Light Goods Vehicle Iveco
9392,11734,2001-02,Light Goods Vehicle,Renault,30,2001,Light Goods Vehicle Renault
9393,11735,2005-06,Personnel Vehicle,Renault,25,2005,Personnel Vehicle Renault
9394,11735,2011-12,Personnel Vehicle,Renault,60,2011,Personnel Vehicle Renault
9395,11736,2009-10,Personnel Vehicle,Renault,70,2009,Personnel Vehicle Renault
9396,11738,2001-02,Light Goods Vehicle,Renault,80,2001,Light Goods Vehicle Renault
9397,11738,2007-08,Light Goods Vehicle,Renault,55,2007,Light Goods Vehicle Renault
9398,11740,2004-05,Light Goods Vehicle,Iveco,35,2004,Light Goods Vehicle Iveco
9399,11741,2006-07,Personnel Vehicle,Ford,85,2006,Personnel Vehicle Ford
9400,11742,2010-11,Personnel Vehicle,Ford,50,2010,Personnel Vehicle Ford
9401,11743,2002-03,Light Goods Vehicle,DAF,20,2002,Light Goods Vehicle DAF
9402,11743,2007-08,Light Goods Vehicle,DAF,30,2007,Light Goods Vehicle DAF
9403,11743,2011-12,Light Goods Vehicle,DAF,48,2011,Light Goods Vehicle DAF
9404,11744,2003-04,Heavy Goods Vehicle,Ford,80,2003,Heavy Goods Vehicle Ford
9405,11744,2011-12,Heavy Goods Vehicle,Ford,80,2011,Heavy Goods Vehicle Ford
9406,11745,2008-09,Heavy Goods Vehicle,Ford,30,2008,Heavy Goods Vehicle Ford
9407,11746,2000-01,Heavy Goods Vehicle,Ford,90,2000,Heavy Goods Vehicle Ford
9408,11747,2002-03,Heavy Goods Vehicle,Iveco,50,2002,Heavy Goods Vehicle Iveco
9409,11747,2006-07,Heavy Goods Vehicle,Iveco,30,2006,Heavy Goods Vehicle Iveco
9410,11748,2001-02,Light Goods Vehicle,MAN,40,2001,Light Goods Vehicle MAN
9411,11752,2002-03,Light Goods Vehicle,Iveco,65,2002,Light Goods Vehicle Iveco
9412,11752,2008-09,Light Goods Vehicle,Iveco,20,2008,Light Goods Vehicle Iveco
9413,11753,2003-04,Light Goods Vehicle,MAN,55,2003,Light Goods Vehicle MAN
9414,11754,2007-08,Heavy Goods Vehicle,Iveco,15,2007,Heavy Goods Vehicle Iveco
9415,11756,2002-03,Light Goods Vehicle,Iveco,48,2002,Light Goods Vehicle Iveco
9416,11758,2001-02,Light Goods Vehicle,MAN,20,2001,Light Goods Vehicle MAN
9417,11759,2008-09,Light Goods Vehicle,MAN,48,2008,Light Goods Vehicle MAN
9418,11760,2005-06,Heavy Goods Vehicle,Renault,40,2005,Heavy Goods Vehicle Renault
9419,11761,2004-05,Light Goods Vehicle,Iveco,45,2004,Light Goods Vehicle Iveco
9420,11762,2004-05,Heavy Goods Vehicle,Renault,50,2004,Heavy Goods Vehicle Renault
9421,11762,2009-10,Heavy Goods Vehicle,Renault,65,2009,Heavy Goods Vehicle Renault
9422,11763,2001-02,Light Goods Vehicle,MAN,20,2001,Light Goods Vehicle MAN
9423,11763,2008-09,Light Goods Vehicle,MAN,30,2008,Light Goods Vehicle MAN
9424,11764,2005-06,Heavy Goods Vehicle,Iveco,10,2005,Heavy Goods Vehicle Iveco
9425,11769,2005-06,Heavy Goods Vehicle,Iveco,80,2005,Heavy Goods Vehicle Iveco
9426,11770,2001-02,Heavy Goods Vehicle,Iveco,30,2001,Heavy Goods Vehicle Iveco
9427,11770,2006-07,Heavy Goods Vehicle,Iveco,30,2006,Heavy Goods Vehicle Iveco
9428,11771,2007-08,Heavy Goods Vehicle,MAN,60,2007,Heavy Goods Vehicle MAN
9429,11772,2011-12,Heavy Goods Vehicle,Iveco,0,2011,Heavy Goods Vehicle Iveco
9430,11773,2003-04,Personnel Vehicle,Renault,100,2003,Personnel Vehicle Renault
9431,11774,2001-02,Light Goods Vehicle,Renault,100,2001,Light Goods Vehicle Renault
9432,11776,2001-02,Heavy Goods Vehicle,DAF,60,2001,Heavy Goods Vehicle DAF
9433,11776,2007-08,Heavy Goods Vehicle,DAF,30,2007,Heavy Goods Vehicle DAF
9434,11777,2010-11,Heavy Goods Vehicle,DAF,5,2010,Heavy Goods Vehicle DAF
9435,11778,2006-07,Personnel Vehicle,Ford,85,2006,Personnel Vehicle Ford
9436,11779,2003-04,Light Goods Vehicle,DAF,90,2003,Light Goods Vehicle DAF
9437,11779,2010-11,Light Goods Vehicle,DAF,50,2010,Light Goods Vehicle DAF
9438,11780,2009-10,Light Goods Vehicle,Ford,100,2009,Light Goods Vehicle Ford
9439,11781,2002-03,Light Goods Vehicle,DAF,10,2002,Light Goods Vehicle DAF
9440,11781,2008-09,Light Goods Vehicle,DAF,50,2008,Light Goods Vehicle DAF
9441,11782,2002-03,Heavy Goods Vehicle,Iveco,40,2002,Heavy Goods Vehicle Iveco
9442,11782,2007-08,Heavy Goods Vehicle,Iveco,15,2007,Heavy Goods Vehicle Iveco
9443,11783,2007-08,Personnel Vehicle,Ford,100,2007,Personnel Vehicle Ford
9444,11784,2007-08,Heavy Goods Vehicle,Ford,65,2007,Heavy Goods Vehicle Ford
9445,11785,2006-07,Light Goods Vehicle,DAF,50,2006,Light Goods Vehicle DAF
9446,11786,2005-06,Heavy Goods Vehicle,Volkswagen,65,2005,Heavy Goods Vehicle Volkswagen
9447,11786,2011-12,Heavy Goods Vehicle,Volkswagen,30,2011,Heavy Goods Vehicle Volkswagen
9448,11787,2003-04,Heavy Goods Vehicle,DAF,60,2003,Heavy Goods Vehicle DAF
9449,11788,2009-10,Light Goods Vehicle,Ford,60,2009,Light Goods Vehicle Ford
9450,11789,2006-07,Heavy Goods Vehicle,Ford,60,2006,Heavy Goods Vehicle Ford
9451,11791,2002-03,Heavy Goods Vehicle,Iveco,65,2002,Heavy Goods Vehicle Iveco
9452,11791,2006-07,Heavy Goods Vehicle,Iveco,75,2006,Heavy Goods Vehicle Iveco
9453,11792,2002-03,Personnel Vehicle,MAN,100,2002,Personnel Vehicle MAN
9454,11793,2008-09,Light Goods Vehicle,MAN,68,2008,Light Goods Vehicle MAN
9455,11794,2002-03,Heavy Goods Vehicle,MAN,80,2002,Heavy Goods Vehicle MAN
9456,11795,2001-02,Light Goods Vehicle,MAN,65,2001,Light Goods Vehicle MAN
9457,11795,2008-09,Light Goods Vehicle,MAN,48,2008,Light Goods Vehicle MAN
9458,11797,2005-06,Heavy Goods Vehicle,Iveco,60,2005,Heavy Goods Vehicle Iveco
9459,11798,2003-04,Light Goods Vehicle,Iveco,50,2003,Light Goods Vehicle Iveco
9460,11799,2002-03,Light Goods Vehicle,Iveco,55,2002,Light Goods Vehicle Iveco
9461,11799,2008-09,Light Goods Vehicle,Iveco,0,2008,Light Goods Vehicle Iveco
9462,11800,2001-02,Light Goods Vehicle,MAN,85,2001,Light Goods Vehicle MAN
9463,11800,2008-09,Light Goods Vehicle,MAN,20,2008,Light Goods Vehicle MAN
9464,11801,2006-07,Light Goods Vehicle,Iveco,55,2006,Light Goods Vehicle Iveco
9465,11802,2005-06,Light Goods Vehicle,Iveco,48,2005,Light Goods Vehicle Iveco
9466,11802,2011-12,Light Goods Vehicle,Iveco,60,2011,Light Goods Vehicle Iveco
9467,11803,2003-04,Heavy Goods Vehicle,Renault,50,2003,Heavy Goods Vehicle Renault
9468,11803,2009-10,Heavy Goods Vehicle,Renault,50,2009,Heavy Goods Vehicle Renault
9469,11804,2001-02,Light Goods Vehicle,Renault,85,2001,Light Goods Vehicle Renault
9470,11806,2006-07,Light Goods Vehicle,DAF,55,2006,Light Goods Vehicle DAF
9471,11807,2006-07,Light Goods Vehicle,DAF,85,2006,Light Goods Vehicle DAF
9472,11808,2003-04,Light Goods Vehicle,DAF,70,2003,Light Goods Vehicle DAF
9473,11810,2002-03,Heavy Goods Vehicle,DAF,60,2002,Heavy Goods Vehicle DAF
9474,11811,2003-04,Personnel Vehicle,Ford,85,2003,Personnel Vehicle Ford
9475,11813,2007-08,Light Goods Vehicle,Volkswagen,70,2007,Light Goods Vehicle Volkswagen
