,VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore,Year,Month
19602,21151,2010-11,Light Goods Vehicle,Volvo,55,2010,11
19603,21152,2005-06,Heavy Goods Vehicle,Fiat,15,2005,6
19604,21152,2011-12,Heavy Goods Vehicle,Fiat,30,2011,12
19605,21154,2003-04,Heavy Goods Vehicle,Volvo,40,2003,4
19606,21154,2009-10,Heavy Goods Vehicle,Volvo,80,2009,10
19607,21155,2006-07,Light Goods Vehicle,Volvo,20,2006,7
19608,21156,2008-09,Personnel Vehicle,Volvo,55,2008,9
19609,21157,2000-01,Personnel Vehicle,Fiat,0,2000,1
19610,21157,2004-05,Personnel Vehicle,Fiat,0,2004,5
19611,21157,2010-11,Personnel Vehicle,Fiat,85,2010,11
19612,21158,2006-07,Heavy Goods Vehicle,Volvo,15,2006,7
19613,21159,2002-03,Heavy Goods Vehicle,Volvo,60,2002,3
19614,21159,2008-09,Heavy Goods Vehicle,Volvo,50,2008,9
19615,21160,2003-04,Heavy Goods Vehicle,Volvo,60,2003,4
19616,21160,2008-09,Heavy Goods Vehicle,Volvo,50,2008,9
19617,21161,2005-06,Light Goods Vehicle,Volvo,55,2005,6
19618,21161,2011-12,Light Goods Vehicle,Volvo,40,2011,12
19619,21162,2004-05,Light Goods Vehicle,Volvo,50,2004,5
19620,21162,2010-11,Light Goods Vehicle,Volvo,50,2010,11
19621,21163,2004-05,Heavy Goods Vehicle,Volvo,10,2004,5
19622,21163,2010-11,Heavy Goods Vehicle,Volvo,30,2010,11
19623,21164,2008-09,Heavy Goods Vehicle,Fiat,80,2008,9
19624,21165,2003-04,Light Goods Vehicle,Mercedes Benz,20,2003,4
19625,21166,2005-06,Light Goods Vehicle,Mercedes Benz,20,2005,6
19626,21168,2005-06,Heavy Goods Vehicle,Mercedes Benz,65,2005,6
19627,21168,2011-12,Heavy Goods Vehicle,Mercedes Benz,30,2011,12
19628,21169,2005-06,Personnel Vehicle,Mercedes Benz,75,2005,6
19629,21170,2002-03,Heavy Goods Vehicle,Mercedes Benz,40,2002,3
19630,21171,2003-04,Personnel Vehicle,Mercedes Benz,100,2003,4
19631,21172,2001-02,Light Goods Vehicle,Mercedes Benz,48,2001,2
19632,21172,2007-08,Light Goods Vehicle,Mercedes Benz,70,2007,8
19633,21173,2002-03,Personnel Vehicle,Mercedes Benz,90,2002,3
19634,21173,2011-12,Personnel Vehicle,Mercedes Benz,90,2011,12
19635,21174,2003-04,Light Goods Vehicle,Mercedes Benz,55,2003,4
19636,21176,2006-07,Heavy Goods Vehicle,Mercedes Benz,50,2006,7
19637,21177,2001-02,Heavy Goods Vehicle,Volvo,50,2001,2
19638,21177,2007-08,Heavy Goods Vehicle,Volvo,15,2007,8
19639,21181,2004-05,Heavy Goods Vehicle,Volvo,60,2004,5
19640,21181,2010-11,Heavy Goods Vehicle,Volvo,15,2010,11
19641,21182,2006-07,Light Goods Vehicle,Volvo,40,2006,7
19642,21183,2000-01,Light Goods Vehicle,Fiat,20,2000,1
19643,21183,2004-05,Light Goods Vehicle,Fiat,0,2004,5
19644,21184,2002-03,Light Goods Vehicle,Volvo,50,2002,3
19645,21184,2008-09,Light Goods Vehicle,Volvo,40,2008,9
19646,21185,2004-05,Light Goods Vehicle,Volvo,50,2004,5
19647,21185,2008-09,Light Goods Vehicle,Volvo,50,2008,9
19648,21186,2005-06,Light Goods Vehicle,Volvo,40,2005,6
19649,21188,2006-07,Light Goods Vehicle,Volvo,20,2006,7
19650,21189,2010-11,Light Goods Vehicle,Volvo,10,2010,11
19651,21191,2005-06,Personnel Vehicle,Volvo,85,2005,6
19652,21192,2002-03,Personnel Vehicle,Mercedes Benz,70,2002,3
19653,21192,2008-09,Personnel Vehicle,Mercedes Benz,75,2008,9
19654,21193,2002-03,Heavy Goods Vehicle,Mercedes Benz,60,2002,3
19655,21194,2006-07,Personnel Vehicle,Mercedes Benz,75,2006,7
19656,21195,2005-06,Personnel Vehicle,Mercedes Benz,80,2005,6
19657,21195,2011-12,Personnel Vehicle,Mercedes Benz,70,2011,12
19658,21196,2003-04,Heavy Goods Vehicle,Mercedes Benz,35,2003,4
19659,21196,2009-10,Heavy Goods Vehicle,Mercedes Benz,50,2009,10
19660,21197,2005-06,Personnel Vehicle,Mercedes Benz,25,2005,6
19661,21198,2001-02,Personnel Vehicle,Mercedes Benz,100,2001,2
19662,21198,2008-09,Personnel Vehicle,Mercedes Benz,75,2008,9
19663,21198,2011-12,Personnel Vehicle,Mercedes Benz,75,2011,12
19664,21200,2004-05,Heavy Goods Vehicle,Mercedes Benz,30,2004,5
19665,21201,2003-04,Personnel Vehicle,Mercedes Benz,60,2003,4
19666,21204,2004-05,Personnel Vehicle,Mercedes Benz,60,2004,5
19667,21204,2010-11,Personnel Vehicle,Mercedes Benz,60,2010,11
19668,21205,2006-07,Heavy Goods Vehicle,Mercedes Benz,100,2006,7
19669,21206,2006-07,Light Goods Vehicle,Volvo,0,2006,7
19670,21208,2005-06,Light Goods Vehicle,Volvo,20,2005,6
19671,21209,2004-05,Light Goods Vehicle,Volvo,55,2004,5
19672,21209,2010-11,Light Goods Vehicle,Volvo,70,2010,11
19673,21212,2003-04,Light Goods Vehicle,Volvo,55,2003,4
19674,21212,2009-10,Light Goods Vehicle,Volvo,20,2009,10
19675,21214,2004-05,Heavy Goods Vehicle,Volvo,10,2004,5
19676,21214,2008-09,Heavy Goods Vehicle,Volvo,30,2008,9
19677,21215,2007-08,Heavy Goods Vehicle,Volvo,100,2007,8
19678,21216,2008-09,Heavy Goods Vehicle,Volvo,15,2008,9
19679,21218,2007-08,Light Goods Vehicle,Volvo,48,2007,8
19680,21219,2005-06,Heavy Goods Vehicle,Volvo,80,2005,6
19681,21220,2003-04,Light Goods Vehicle,Mercedes Benz,55,2003,4
19682,21220,2009-10,Light Goods Vehicle,Mercedes Benz,20,2009,10
19683,21221,2003-04,Light Goods Vehicle,Mercedes Benz,30,2003,4
19684,21221,2009-10,Light Goods Vehicle,Mercedes Benz,35,2009,10
19685,21222,2002-03,Light Goods Vehicle,Mercedes Benz,50,2002,3
19686,21222,2011-12,Light Goods Vehicle,Mercedes Benz,70,2011,12
19687,21223,2005-06,Heavy Goods Vehicle,Mercedes Benz,30,2005,6
19688,21223,2011-12,Heavy Goods Vehicle,Mercedes Benz,30,2011,12
19689,21225,2002-03,Heavy Goods Vehicle,Mercedes Benz,50,2002,3
19690,21226,2004-05,Light Goods Vehicle,Mercedes Benz,85,2004,5
19691,21228,2006-07,Light Goods Vehicle,Mercedes Benz,65,2006,7
19692,21228,2009-10,Light Goods Vehicle,Mercedes Benz,50,2009,10
19693,21229,2004-05,Light Goods Vehicle,Volvo,35,2004,5
19694,21229,2010-11,Light Goods Vehicle,Volvo,50,2010,11
19695,21232,2005-06,Light Goods Vehicle,Volvo,5,2005,6
19696,21232,2011-12,Light Goods Vehicle,Volvo,5,2011,12
19697,21233,2004-05,Light Goods Vehicle,Volvo,0,2004,5
19698,21233,2010-11,Light Goods Vehicle,Volvo,0,2010,11
19699,21234,2005-06,Light Goods Vehicle,Fiat,55,2005,6
19700,21234,2011-12,Light Goods Vehicle,Fiat,40,2011,12
19701,21236,2005-06,Light Goods Vehicle,Volvo,45,2005,6
19702,21236,2011-12,Light Goods Vehicle,Volvo,45,2011,12
19703,21238,2004-05,Light Goods Vehicle,Fiat,45,2004,5
19704,21239,2007-08,Light Goods Vehicle,Volvo,55,2007,8
19705,21240,2004-05,Heavy Goods Vehicle,Volvo,30,2004,5
19706,21240,2008-09,Heavy Goods Vehicle,Volvo,30,2008,9
19707,21241,2001-02,Heavy Goods Vehicle,Volvo,30,2001,2
19708,21241,2007-08,Heavy Goods Vehicle,Volvo,50,2007,8
19709,21242,2001-02,Light Goods Vehicle,Volvo,40,2001,2
19710,21242,2008-09,Light Goods Vehicle,Volvo,40,2008,9
19711,21243,2006-07,Personnel Vehicle,Volvo,50,2006,7
19712,21244,2003-04,Light Goods Vehicle,Volvo,40,2003,4
19713,21244,2009-10,Light Goods Vehicle,Volvo,10,2009,10
19714,21245,2005-06,Light Goods Vehicle,Volvo,55,2005,6
19715,21245,2011-12,Light Goods Vehicle,Volvo,55,2011,12
19716,21246,2004-05,Light Goods Vehicle,Volvo,35,2004,5
19717,21247,2003-04,Light Goods Vehicle,Mercedes Benz,50,2003,4
19718,21248,2005-06,Light Goods Vehicle,Mercedes Benz,35,2005,6
19719,21248,2011-12,Light Goods Vehicle,Mercedes Benz,40,2011,12
19720,21249,2005-06,Light Goods Vehicle,Mercedes Benz,55,2005,6
19721,21250,2005-06,Heavy Goods Vehicle,Mercedes Benz,50,2005,6
19722,21252,2004-05,Heavy Goods Vehicle,Mercedes Benz,65,2004,5
19723,21252,2010-11,Heavy Goods Vehicle,Mercedes Benz,70,2010,11
19724,21253,2002-03,Light Goods Vehicle,Mercedes Benz,50,2002,3
19725,21253,2011-12,Light Goods Vehicle,Mercedes Benz,50,2011,12
19726,21254,2001-02,Light Goods Vehicle,Mercedes Benz,50,2001,2
19727,21254,2007-08,Light Goods Vehicle,Mercedes Benz,70,2007,8
19728,21255,2002-03,Light Goods Vehicle,Mercedes Benz,65,2002,3
19729,21257,2004-05,Personnel Vehicle,Mercedes Benz,75,2004,5
19730,21257,2010-11,Personnel Vehicle,Mercedes Benz,75,2010,11
19731,21259,2006-07,Light Goods Vehicle,Mercedes Benz,0,2006,7
19732,21260,2009-10,Personnel Vehicle,Volvo,25,2009,10
19733,21261,2011-12,Light Goods Vehicle,Volvo,80,2011,12
19734,21262,2004-05,Light Goods Vehicle,Volvo,30,2004,5
19735,21262,2010-11,Light Goods Vehicle,Volvo,50,2010,11
19736,21264,2005-06,Light Goods Vehicle,Volvo,68,2005,6
19737,21265,2010-11,Light Goods Vehicle,Volvo,40,2010,11
19738,21266,2006-07,Light Goods Vehicle,Volvo,30,2006,7
19739,21267,2000-01,Light Goods Vehicle,Fiat,0,2000,1
19740,21267,2004-05,Light Goods Vehicle,Fiat,0,2004,5
19741,21268,2006-07,Personnel Vehicle,Volvo,80,2006,7
19742,21269,2004-05,Heavy Goods Vehicle,Volvo,30,2004,5
19743,21269,2008-09,Heavy Goods Vehicle,Volvo,50,2008,9
19744,21270,2002-03,Personnel Vehicle,Volvo,90,2002,3
19745,21270,2007-08,Personnel Vehicle,Volvo,85,2007,8
19746,21271,2010-11,Personnel Vehicle,Volvo,70,2010,11
19747,21272,2005-06,Light Goods Vehicle,Volvo,45,2005,6
19748,21272,2011-12,Light Goods Vehicle,Volvo,40,2011,12
19749,21275,2009-10,Heavy Goods Vehicle,Volvo,15,2009,10
19750,21276,2006-07,Light Goods Vehicle,Mercedes Benz,20,2006,7
19751,21276,2011-12,Light Goods Vehicle,Mercedes Benz,20,2011,12
19752,21277,2006-07,Heavy Goods Vehicle,Mercedes Benz,15,2006,7
19753,21278,2003-04,Heavy Goods Vehicle,Mercedes Benz,30,2003,4
19754,21278,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,10
19755,21279,2002-03,Light Goods Vehicle,Mercedes Benz,0,2002,3
19756,21280,2003-04,Heavy Goods Vehicle,Mercedes Benz,100,2003,4
19757,21280,2011-12,Heavy Goods Vehicle,Mercedes Benz,75,2011,12
19758,21282,2002-03,Heavy Goods Vehicle,Mercedes Benz,5,2002,3
19759,21282,2010-11,Heavy Goods Vehicle,Mercedes Benz,65,2010,11
19760,21285,2003-04,Heavy Goods Vehicle,Mercedes Benz,10,2003,4
19761,21285,2009-10,Heavy Goods Vehicle,Mercedes Benz,0,2009,10
19762,21286,2001-02,Heavy Goods Vehicle,Mercedes Benz,30,2001,2
19763,21286,2008-09,Heavy Goods Vehicle,Mercedes Benz,15,2008,9
19764,21287,2003-04,Light Goods Vehicle,Mercedes Benz,50,2003,4
19765,21287,2010-11,Light Goods Vehicle,Mercedes Benz,50,2010,11
19766,21288,2006-07,Heavy Goods Vehicle,Mercedes Benz,40,2006,7
19767,21289,2007-08,Heavy Goods Vehicle,Mercedes Benz,30,2007,8
19768,21290,2002-03,Light Goods Vehicle,Mercedes Benz,0,2002,3
19769,21291,2006-07,Light Goods Vehicle,Mercedes Benz,48,2006,7
19770,21292,2006-07,Personnel Vehicle,Volvo,0,2006,7
19771,21292,2011-12,Personnel Vehicle,Volvo,70,2011,12
19772,21293,2001-02,Light Goods Vehicle,Volvo,50,2001,2
19773,21294,2006-07,Light Goods Vehicle,Volvo,0,2006,7
19774,21295,2004-05,Light Goods Vehicle,Volvo,80,2004,5
19775,21296,2005-06,Light Goods Vehicle,Fiat,70,2005,6
19776,21298,2003-04,Heavy Goods Vehicle,Volvo,0,2003,4
19777,21298,2009-10,Heavy Goods Vehicle,Volvo,30,2009,10
19778,21299,2006-07,Heavy Goods Vehicle,Volvo,65,2006,7
19779,21300,2004-05,Light Goods Vehicle,Fiat,55,2004,5
19780,21301,2007-08,Heavy Goods Vehicle,Volvo,100,2007,8
19781,21302,2004-05,Light Goods Vehicle,Volvo,70,2004,5
19782,21303,2006-07,Light Goods Vehicle,Volvo,55,2006,7
19783,21304,2002-03,Heavy Goods Vehicle,Volvo,100,2002,3
19784,21305,2004-05,Personnel Vehicle,Volvo,80,2004,5
19785,21305,2010-11,Personnel Vehicle,Volvo,50,2010,11
19786,21306,2005-06,Light Goods Vehicle,Volvo,40,2005,6
19787,21307,2004-05,Heavy Goods Vehicle,Volvo,15,2004,5
19788,21307,2010-11,Heavy Goods Vehicle,Volvo,15,2010,11
19789,21309,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,10
19790,21310,2005-06,Light Goods Vehicle,Mercedes Benz,20,2005,6
19791,21311,2009-10,Personnel Vehicle,Mercedes Benz,70,2009,10
19792,21312,2005-06,Heavy Goods Vehicle,Mercedes Benz,60,2005,6
19793,21313,2008-09,Heavy Goods Vehicle,Mercedes Benz,30,2008,9
19794,21313,2011-12,Heavy Goods Vehicle,Mercedes Benz,30,2011,12
19795,21314,2003-04,Light Goods Vehicle,Mercedes Benz,0,2003,4
19796,21314,2009-10,Light Goods Vehicle,Mercedes Benz,0,2009,10
19797,21315,2001-02,Light Goods Vehicle,Mercedes Benz,20,2001,2
19798,21315,2008-09,Light Goods Vehicle,Mercedes Benz,0,2008,9
19799,21316,2006-07,Heavy Goods Vehicle,Mercedes Benz,10,2006,7
19800,21317,2002-03,Light Goods Vehicle,Mercedes Benz,65,2002,3
19801,21317,2009-10,Light Goods Vehicle,Mercedes Benz,65,2009,10
19802,21318,2001-02,Light Goods Vehicle,Mercedes Benz,85,2001,2
19803,21318,2007-08,Light Goods Vehicle,Mercedes Benz,85,2007,8
19804,21319,2006-07,Light Goods Vehicle,Mercedes Benz,68,2006,7
19805,21320,2003-04,Personnel Vehicle,Mercedes Benz,25,2003,4
19806,21320,2011-12,Personnel Vehicle,Mercedes Benz,25,2011,12
19807,21321,2006-07,Heavy Goods Vehicle,Mercedes Benz,75,2006,7
19808,21322,2006-07,Personnel Vehicle,Volvo,75,2006,7
19809,21322,2011-12,Personnel Vehicle,Volvo,75,2011,12
19810,21323,2005-06,Light Goods Vehicle,Volvo,20,2005,6
19811,21323,2011-12,Light Goods Vehicle,Volvo,75,2011,12
19812,21324,2005-06,Light Goods Vehicle,Volvo,20,2005,6
19813,21325,2010-11,Personnel Vehicle,Volvo,0,2010,11
19814,21326,2004-05,Heavy Goods Vehicle,Fiat,30,2004,5
19815,21326,2010-11,Heavy Goods Vehicle,Fiat,50,2010,11
19816,21327,2006-07,Light Goods Vehicle,Fiat,10,2006,7
19817,21328,2005-06,Light Goods Vehicle,Volvo,50,2005,6
19818,21329,2006-07,Heavy Goods Vehicle,Volvo,10,2006,7
19819,21330,2004-05,Light Goods Vehicle,Fiat,20,2004,5
19820,21331,2007-08,Heavy Goods Vehicle,Volvo,40,2007,8
19821,21332,2004-05,Light Goods Vehicle,Volvo,50,2004,5
19822,21332,2010-11,Light Goods Vehicle,Volvo,55,2010,11
19823,21333,2006-07,Light Goods Vehicle,Volvo,20,2006,7
19824,21335,2010-11,Personnel Vehicle,Volvo,80,2010,11
19825,21337,2002-03,Heavy Goods Vehicle,Mercedes Benz,60,2002,3
19826,21338,2005-06,Light Goods Vehicle,Mercedes Benz,20,2005,6
19827,21338,2011-12,Light Goods Vehicle,Mercedes Benz,20,2011,12
19828,21339,2003-04,Light Goods Vehicle,Mercedes Benz,40,2003,4
19829,21339,2011-12,Light Goods Vehicle,Mercedes Benz,65,2011,12
19830,21340,2002-03,Heavy Goods Vehicle,Mercedes Benz,10,2002,3
19831,21340,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,10
19832,21341,2001-02,Heavy Goods Vehicle,Mercedes Benz,10,2001,2
19833,21341,2008-09,Heavy Goods Vehicle,Mercedes Benz,0,2008,9
19834,21343,2003-04,Personnel Vehicle,Mercedes Benz,50,2003,4
19835,21343,2009-10,Personnel Vehicle,Mercedes Benz,40,2009,10
19836,21344,2001-02,Light Goods Vehicle,Mercedes Benz,65,2001,2
19837,21344,2007-08,Light Goods Vehicle,Mercedes Benz,70,2007,8
19838,21345,2006-07,Heavy Goods Vehicle,Mercedes Benz,65,2006,7
19839,21347,2003-04,Light Goods Vehicle,Mercedes Benz,35,2003,4
19840,21347,2008-09,Light Goods Vehicle,Mercedes Benz,20,2008,9
19841,21349,2005-06,Heavy Goods Vehicle,Mercedes Benz,100,2005,6
19842,21350,2006-07,Heavy Goods Vehicle,Volvo,15,2006,7
19843,21351,2011-12,Heavy Goods Vehicle,Volvo,40,2011,12
19844,21352,2005-06,Light Goods Vehicle,Volvo,55,2005,6
19845,21354,2006-07,Heavy Goods Vehicle,Fiat,60,2006,7
19846,21357,2001-02,Personnel Vehicle,Volvo,50,2001,2
19847,21358,2003-04,Heavy Goods Vehicle,Volvo,80,2003,4
19848,21358,2009-10,Heavy Goods Vehicle,Volvo,65,2009,10
19849,21359,2004-05,Light Goods Vehicle,Volvo,50,2004,5
19850,21359,2008-09,Light Goods Vehicle,Volvo,35,2008,9
19851,21360,2003-04,Personnel Vehicle,Fiat,75,2003,4
19852,21360,2009-10,Personnel Vehicle,Fiat,70,2009,10
19853,21361,2001-02,Heavy Goods Vehicle,Volvo,100,2001,2
19854,21361,2007-08,Heavy Goods Vehicle,Volvo,100,2007,8
19855,21362,2006-07,Light Goods Vehicle,Volvo,45,2006,7
19856,21363,2000-01,Personnel Vehicle,Fiat,70,2000,1
19857,21363,2004-05,Personnel Vehicle,Fiat,60,2004,5
19858,21363,2010-11,Personnel Vehicle,Fiat,85,2010,11
19859,21364,2009-10,Heavy Goods Vehicle,Volvo,15,2009,10
19860,21365,2005-06,Light Goods Vehicle,Volvo,45,2005,6
19861,21365,2011-12,Light Goods Vehicle,Volvo,20,2011,12
19862,21367,2004-05,Heavy Goods Vehicle,Volvo,30,2004,5
19863,21369,2002-03,Heavy Goods Vehicle,Mercedes Benz,60,2002,3
19864,21370,2003-04,Heavy Goods Vehicle,Mercedes Benz,30,2003,4
19865,21370,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,10
19866,21371,2006-07,Heavy Goods Vehicle,Mercedes Benz,65,2006,7
19867,21372,2004-05,Personnel Vehicle,Mercedes Benz,80,2004,5
19868,21373,2006-07,Heavy Goods Vehicle,Mercedes Benz,30,2006,7
19869,21374,2002-03,Heavy Goods Vehicle,Mercedes Benz,65,2002,3
19870,21374,2009-10,Heavy Goods Vehicle,Mercedes Benz,60,2009,10
19871,21375,2005-06,Light Goods Vehicle,Mercedes Benz,50,2005,6
19872,21376,2003-04,Heavy Goods Vehicle,Mercedes Benz,0,2003,4
19873,21376,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,10
19874,21377,2001-02,Heavy Goods Vehicle,Mercedes Benz,30,2001,2
19875,21377,2008-09,Heavy Goods Vehicle,Mercedes Benz,30,2008,9
19876,21378,2002-03,Heavy Goods Vehicle,Mercedes Benz,10,2002,3
19877,21378,2008-09,Heavy Goods Vehicle,Mercedes Benz,10,2008,9
19878,21379,2004-05,Light Goods Vehicle,Mercedes Benz,70,2004,5
19879,21379,2010-11,Light Goods Vehicle,Mercedes Benz,45,2010,11
19880,21381,2003-04,Heavy Goods Vehicle,Mercedes Benz,50,2003,4
19881,21381,2009-10,Heavy Goods Vehicle,Mercedes Benz,50,2009,10
19882,21382,2006-07,Heavy Goods Vehicle,Mercedes Benz,60,2006,7
19883,21383,2006-07,Heavy Goods Vehicle,Volvo,30,2006,7
19884,21384,2004-05,Heavy Goods Vehicle,Volvo,10,2004,5
19885,21384,2010-11,Heavy Goods Vehicle,Volvo,30,2010,11
19886,21386,2006-07,Light Goods Vehicle,Volvo,0,2006,7
19887,21387,2011-12,Light Goods Vehicle,Volvo,70,2011,12
19888,21388,2002-03,Heavy Goods Vehicle,Volvo,15,2002,3
19889,21388,2009-10,Heavy Goods Vehicle,Volvo,15,2009,10
19890,21389,2002-03,Heavy Goods Vehicle,Volvo,0,2002,3
19891,21389,2007-08,Heavy Goods Vehicle,Volvo,30,2007,8
19892,21390,2007-08,Light Goods Vehicle,Fiat,20,2007,8
19893,21391,2006-07,Light Goods Vehicle,Volvo,48,2006,7
19894,21392,2004-05,Light Goods Vehicle,Fiat,40,2004,5
19895,21392,2010-11,Light Goods Vehicle,Fiat,35,2010,11
19896,21393,2004-05,Heavy Goods Vehicle,Volvo,30,2004,5
19897,21393,2010-11,Heavy Goods Vehicle,Volvo,30,2010,11
19898,21394,2001-02,Light Goods Vehicle,Volvo,70,2001,2
19899,21395,2005-06,Light Goods Vehicle,Volvo,20,2005,6
19900,21396,2005-06,Light Goods Vehicle,Volvo,20,2005,6
19901,21396,2011-12,Light Goods Vehicle,Volvo,0,2011,12
19902,21397,2004-05,Heavy Goods Vehicle,Volvo,30,2004,5
19903,21398,2004-05,Personnel Vehicle,Volvo,55,2004,5
19904,21399,2002-03,Heavy Goods Vehicle,Mercedes Benz,10,2002,3
19905,21399,2008-09,Heavy Goods Vehicle,Mercedes Benz,15,2008,9
19906,21400,2006-07,Heavy Goods Vehicle,Mercedes Benz,65,2006,7
19907,21401,2001-02,Personnel Vehicle,Mercedes Benz,90,2001,2
19908,21401,2007-08,Personnel Vehicle,Mercedes Benz,85,2007,8
19909,21402,2006-07,Heavy Goods Vehicle,Mercedes Benz,90,2006,7
19910,21403,2004-05,Light Goods Vehicle,Mercedes Benz,10,2004,5
19911,21404,2008-09,Heavy Goods Vehicle,Volvo,60,2008,9
19912,21405,2011-12,Light Goods Vehicle,Volvo,65,2011,12
19913,21406,2005-06,Light Goods Vehicle,Volvo,20,2005,6
19914,21406,2011-12,Light Goods Vehicle,Volvo,40,2011,12
19915,21408,2004-05,Light Goods Vehicle,Volvo,40,2004,5
19916,21408,2010-11,Light Goods Vehicle,Volvo,20,2010,11
19917,21409,2004-05,Heavy Goods Vehicle,Fiat,60,2004,5
19918,21410,2006-07,Personnel Vehicle,Volvo,60,2006,7
19919,21411,2011-12,Heavy Goods Vehicle,Volvo,5,2011,12
19920,21412,2002-03,Light Goods Vehicle,Volvo,70,2002,3
19921,21412,2008-09,Light Goods Vehicle,Volvo,40,2008,9
19922,21413,2003-04,Light Goods Vehicle,Volvo,35,2003,4
19923,21414,2003-04,Light Goods Vehicle,Volvo,55,2003,4
19924,21414,2008-09,Light Goods Vehicle,Volvo,40,2008,9
19925,21415,2003-04,Light Goods Vehicle,Fiat,75,2003,4
19926,21417,2002-03,Heavy Goods Vehicle,Fiat,60,2002,3
19927,21417,2008-09,Heavy Goods Vehicle,Fiat,30,2008,9
19928,21418,2002-03,Light Goods Vehicle,Mercedes Benz,20,2002,3
19929,21418,2008-09,Light Goods Vehicle,Mercedes Benz,20,2008,9
19930,21419,2005-06,Light Goods Vehicle,Mercedes Benz,60,2005,6
19931,21420,2002-03,Heavy Goods Vehicle,Mercedes Benz,50,2002,3
19932,21420,2008-09,Heavy Goods Vehicle,Mercedes Benz,35,2008,9
19933,21420,2011-12,Heavy Goods Vehicle,Mercedes Benz,60,2011,12
19934,21421,2007-08,Heavy Goods Vehicle,Mercedes Benz,60,2007,8
19935,21422,2002-03,Light Goods Vehicle,Mercedes Benz,50,2002,3
19936,21422,2008-09,Light Goods Vehicle,Mercedes Benz,70,2008,9
19937,21423,2002-03,Heavy Goods Vehicle,Mercedes Benz,10,2002,3
19938,21423,2007-08,Heavy Goods Vehicle,Mercedes Benz,30,2007,8
19939,21425,2005-06,Personnel Vehicle,Volvo,85,2005,6
19940,21426,2004-05,Heavy Goods Vehicle,Volvo,75,2004,5
19941,21427,2005-06,Heavy Goods Vehicle,Volvo,60,2005,6
19942,21427,2011-12,Heavy Goods Vehicle,Volvo,60,2011,12
19943,21428,2007-08,Light Goods Vehicle,Volvo,55,2007,8
19944,21429,2003-04,Light Goods Vehicle,Volvo,20,2003,4
19945,21429,2009-10,Light Goods Vehicle,Volvo,55,2009,10
19946,21430,2007-08,Heavy Goods Vehicle,Volvo,60,2007,8
19947,21430,2011-12,Heavy Goods Vehicle,Volvo,30,2011,12
19948,21432,2006-07,Heavy Goods Vehicle,Volvo,5,2006,7
19949,21433,2005-06,Heavy Goods Vehicle,Volvo,10,2005,6
19950,21434,2006-07,Heavy Goods Vehicle,Volvo,65,2006,7
19951,21434,2011-12,Heavy Goods Vehicle,Volvo,50,2011,12
19952,21435,2001-02,Personnel Vehicle,Volvo,85,2001,2
19953,21436,2003-04,Light Goods Vehicle,Fiat,5,2003,4
19954,21436,2011-12,Light Goods Vehicle,Fiat,0,2011,12
19955,21437,2005-06,Heavy Goods Vehicle,Fiat,65,2005,6
19956,21437,2011-12,Heavy Goods Vehicle,Fiat,30,2011,12
19957,21438,2001-02,Personnel Vehicle,Fiat,75,2001,2
19958,21438,2007-08,Personnel Vehicle,Fiat,75,2007,8
19959,21439,2008-09,Light Goods Vehicle,Mercedes Benz,0,2008,9
19960,21440,2005-06,Light Goods Vehicle,Mercedes Benz,0,2005,6
19961,21440,2011-12,Light Goods Vehicle,Mercedes Benz,50,2011,12
19962,21441,2001-02,Heavy Goods Vehicle,Mercedes Benz,50,2001,2
19963,21441,2007-08,Heavy Goods Vehicle,Mercedes Benz,5,2007,8
19964,21442,2003-04,Light Goods Vehicle,Mercedes Benz,20,2003,4
19965,21443,2003-04,Heavy Goods Vehicle,Mercedes Benz,30,2003,4
19966,21443,2009-10,Heavy Goods Vehicle,Mercedes Benz,30,2009,10
19967,21444,2006-07,Heavy Goods Vehicle,Mercedes Benz,5,2006,7
19968,21445,2003-04,Light Goods Vehicle,Mercedes Benz,68,2003,4
19969,21445,2009-10,Light Goods Vehicle,Mercedes Benz,60,2009,10
